ID,RUC UBB,COD_DISTRI,FECHA DELITO,HORA,HOUR,DIA,DIA SEMANA,MES,AÑO,LUGAR OCURRENCIA,SITIO SUCESO,DOMICILIO,TIPO_ARMA,DIR_DELITO,DIR_GEOCODIFICADA,LAT,LON,DELITO
20643,RLNH_2015_0073,2,2015-02-15 15:00:00,15:00:00,15,Sunday,DOMINGO,February,2015,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,NORUEGA #1664,NAN,NORUEGA 1664 HUALPEN CHILE,"NORUEGA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7783546,-73.107279,ROBO EN LUGAR NO HABITADO. ART. 442
20647,RCI_2015_0060,5,2015-02-15 21:25:00,21:25:00,21,Sunday,DOMINGO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,ALEMANIA CON FLANDES,NAN,ALEMANIA  HUALPEN CHILE,"ALEMANIA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7950334,-73.1060074,ROBO CON INTIMIDACION. ART. 433
20652,RPS_2015_0046,1,2015-02-16 15:20:00,15:20:00,15,Monday,LUNES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,CALLE DOS CON CALLE QUINCE,NAN,CALLE DOS  HUALPEN CHILE,"CALLE DOS, CALLE 2, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7965464,-73.1121525,ROBO POR SORPRESA. ART. 436
20654,RBNUP_2015_0055,3,2015-02-16 19:00:00,19:00:00,19,Monday,LUNES,February,2015,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO EN BIENES NAC
20658,RLH_2015_0091,2,2015-02-16 23:00:00,23:00:00,23,Monday,LUNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,PALERMO #2864,NAN,PALERMO 2864 HUALPEN CHILE,"PALERMO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7807559,-73.0974459,ROBO EN LUGAR HABITADO ART. 440
20661,RLNH_2015_0076,6,2015-02-17 00:30:00,00:30:00,00,Tuesday,MARTES,February,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,POSTDAM CON QUIRIHUE,NAN,POSTDAM  HUALPEN CHILE,"PARQUE POSTDAM, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.80062435,-73.09445074,ROBO EN LUGAR NO HABITADO. ART. 442
20662,RVM_2015_0076,6,2015-02-17 04:00:00,04:00:00,04,Tuesday,MARTES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,CRISTOBAL COLON #8750,NAN,CRISTOBAL COLON 8750 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 8750, CONCEPCION, BIO-BIO 460, CHILE",-36.79683,-73.08634,ROBO DE VEHICULO MOTORIZADO ART. 443
20665,RVM_2015_0077,6,2015-02-17 23:30:00,23:30:00,23,Tuesday,MARTES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,TREHUACO #515,NAN,TREHUACO 515 HUALPEN CHILE,"TREHUACO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8015113,-73.0910989,ROBO DE VEHICULO MOTORIZADO ART. 443
20668,RLNH_2015_0078,1,2015-02-18 08:30:00,08:30:00,08,Wednesday,MIERCOLES,February,2015,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,GRAN BRETAï¿½A #2307,NAN,GRAN BRETAï¿½A 2307 HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO EN LUGAR NO HABITADO. ART. 442
20670,RVM_2015_0078,3,2015-02-18 15:50:00,15:50:00,15,Wednesday,MIERCOLES,February,2015,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO DE VEHICULO MOTORIZADO ART. 443
20679,RPS_2015_0049,5,2015-02-19 13:00:00,13:00:00,13,Thursday,JUEVES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BREMEN CON ALEMANIA,NAN,BREMEN  HUALPEN CHILE,"BREMEN, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7955944,-73.0994482,ROBO POR SORPRESA. ART. 436
20680,RPS_2015_0050,3,2015-02-19 17:00:00,17:00:00,17,Thursday,JUEVES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JORGE ALESANDRI #3515,NAN,JORGE ALESANDRI 3515 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO POR SORPRESA. ART. 436
20682,RBNUP_2015_0059,3,2015-02-19 19:00:00,19:00:00,19,Thursday,JUEVES,February,2015,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
20684,RCI_2015_0063,2,2015-02-20 00:05:00,00:05:00,00,Friday,VIERNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,VALENCIA #3113,NAN,VALENCIA 3113 HUALPEN CHILE,"VALENCIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7855161,-73.1004382,ROBO CON VIOLENCIA
20685,RCI_2015_0063,2,2015-02-20 00:05:00,00:05:00,00,Friday,VIERNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,VALENCIA #3113,NAN,VALENCIA 3113 HUALPEN CHILE,"VALENCIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7855161,-73.1004382,ROBO CON INTIMIDACION. ART. 433
20692,RLNH_2015_0081,2,2015-02-20 20:00:00,20:00:00,20,Friday,VIERNES,February,2015,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,MONACO 1932,NAN,MONACO 1932 HUALPEN CHILE,"MONACO, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7883513,-73.1076629,ROBO EN LUGAR NO HABITADO. ART. 442
20695,RBNUP_2015_0062,5,2015-02-21 05:00:00,05:00:00,05,Saturday,SABADO,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,MALTA #846,NAN,MALTA 846 HUALPEN CHILE,"MALTA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7981439,-73.1015552,ROBO EN BIENES NAC
20696,RCV_2015_0033,6,2015-02-21 10:20:00,10:20:00,10,Saturday,SABADO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,POSTDAM CON MUNICH,NAN,POSTDAM  HUALPEN CHILE,"PARQUE POSTDAM, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.80062435,-73.09445074,ROBO CON VIOLENCIA
20698,RBNUP_2015_0063,6,2015-02-21 16:00:00,16:00:00,16,Saturday,SABADO,February,2015,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,AVENIDA COSTANERA #9781,NAN,AVENIDA COSTANERA 9781 HUALPEN CHILE,"EASY, 9781, AVENIDA COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8080154,-73.0885428,ROBO EN BIENES NAC
20705,RBNUP_2015_0066,3,2015-02-22 08:30:00,08:30:00,08,Sunday,DOMINGO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,LOS COLIBRIES #751,NAN,LOS COLIBRIES 751 HUALPEN CHILE,"CALLE LOS COLIBRIES, CONCEPCION, BIO-BIO 460, CHILE",-36.7906,-73.07986,ROBO EN BIENES NAC
20708,RVM_2015_0080,6,2015-02-22 14:00:00,14:00:00,14,Sunday,DOMINGO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE 120 #72,NAN,PASAJE 120 72 HUALPEN CHILE,"PASAJE 14 120, CONCEPCION, BIO-BIO 460, CHILE",-36.80361,-73.09935,ROBO DE VEHICULO MOTORIZADO ART. 443
20711,RCV_2015_0036,5,2015-02-22 22:50:00,22:50:00,22,Sunday,DOMINGO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BREMEN CON ALEMANIA,NAN,BREMEN  HUALPEN CHILE,"BREMEN, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7955944,-73.0994482,ROBO CON VIOLENCIA
20713,RLNH_2015_0083,6,2015-02-23 04:30:00,04:30:00,04,Monday,LUNES,February,2015,ORGANIZACION PUBLICO Y/O SOCIAL,SERVICIOS PUBLICOS,FERNANDO SANTIBAN #8840,NAN,FERNANDO SANTIVAN 8840 HUALPEN CHILE,"FERNANDO SANTIVAN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7986267,-73.0903491,ROBO EN LUGAR NO HABITADO. ART. 442
20715,RLNH_2015_0084,4,2015-02-23 06:40:00,06:40:00,06,Monday,LUNES,February,2015,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,CRISTOBAL COLON #8955,NAN,CRISTOBAL COLON 8955 HUALPEN CHILE,"PASAJE CRISTOBAL COLON, CONCEPCION, BIO-BIO 460, CHILE",-36.79564,-73.08674,ROBO EN LUGAR NO HABITADO. ART. 442
20716,RLNH_2015_0085,2,2015-02-23 07:00:00,07:00:00,07,Monday,LUNES,February,2015,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,FINLANDIA #912,NAN,FINLANDIA 912 HUALPEN CHILE,"FINLANDIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7846193,-73.0991043,ROBO EN LUGAR NO HABITADO. ART. 442
20717,RLNH_2015_0086,1,2015-02-23 08:40:00,08:40:00,08,Monday,LUNES,February,2015,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,GRAN BRETANA CON YUGOSLAVIA,NAN,GRAN BRETANA  HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO EN LUGAR NO HABITADO. ART. 442
20720,RLH_2015_0103,1,2015-02-23 12:00:00,12:00:00,12,Monday,LUNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,GRAN BRETANA #3819,NAN,GRAN BRETANA 3819 HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO EN LUGAR HABITADO ART. 440
20721,RLH_2015_0104,2,2015-02-23 18:00:00,18:00:00,18,Monday,LUNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,NORUEGA #1482,NAN,NORUEGA 1482 HUALPEN CHILE,"NORUEGA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7783546,-73.107279,ROBO EN LUGAR HABITADO ART. 440
20722,RVM_2015_0082,3,2015-02-23 18:10:00,18:10:00,18,Monday,LUNES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JORGE ALESSANDRI RODRIGUEZ CON FRENTE AL,NAN,JORGE ALESSANDRI RODRIGUEZ  HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO DE VEHICULO MOTORIZADO ART. 443
20723,RVM_2015_0083,6,2015-02-23 20:30:00,20:30:00,20,Monday,LUNES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,OCEANO ARTICO #4863,NAN,OCEANO ARTICO 4863 HUALPEN CHILE,"OCEANO ARTICO, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.8004684,-73.1035404,ROBO DE VEHICULO MOTORIZADO ART. 443
20729,RLNH_2015_0089,3,2015-02-24 05:00:00,05:00:00,05,Tuesday,MARTES,February,2015,ORGANIZACION PUBLICO Y/O SOCIAL,CENTROS DE CULTO,LOS GORRIONES CON LOS ZORZALES,NAN,LOS GORRIONES  HUALPEN CHILE,"LOS GORRIONES, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7917341,-73.0836654,ROBO EN LUGAR NO HABITADO. ART. 442
20733,RLH_2015_0105,1,2015-02-24 18:25:00,18:25:00,18,Tuesday,MARTES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,CATALUï¿½A #4663,NAN,CATALUï¿½A 4663 HUALPEN CHILE,"CALLE CATALUï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7991913,-73.1100073,ROBO EN LUGAR HABITADO ART. 440
20734,RCV_2015_0038,1,2015-02-24 20:30:00,20:30:00,20,Tuesday,MARTES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,GRAN BRETANA CON LAS GOLONDRINAS,NAN,GRAN BRETANA  HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO CON VIOLENCIA
20739,RLNH_2015_0091,1,2015-02-25 09:00:00,09:00:00,09,Wednesday,MIERCOLES,February,2015,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,GRAN BRETANA CON YUGOESLAVIA,NAN,GRAN BRETANA  HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.802749,-73.105416,ROBO EN LUGAR NO HABITADO. ART. 442
20741,RCI_2015_0069,6,2015-02-25 14:00:00,14:00:00,14,Wednesday,MIERCOLES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PUERTO SAAVEDRA CON JACK PRICE,NAN,PUERTO SAAVEDRA  HUALPEN CHILE,"PUERTO SAAVEDRA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.8025714,-73.0826196,ROBO CON INTIMIDACION. ART. 433
20744,RBNUP_2015_0071,4,2015-02-25 17:00:00,17:00:00,17,Wednesday,MIERCOLES,February,2015,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,CHAITEN #7948,NAN,CHAITEN 7948 HUALPEN CHILE,"CHAITEN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7873066,-73.0872739,ROBO EN BIENES NAC
20746,RBNUP_2015_0072,3,2015-02-25 18:00:00,18:00:00,18,Wednesday,MIERCOLES,February,2015,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,JORGE ALESSANDRI #9200,NAN,JORGE ALESSANDRI 9200 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
20748,RVM_2015_0088,4,2015-02-25 22:00:00,22:00:00,22,Wednesday,MIERCOLES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PUERTO OCTAY #8613,NAN,PUERTO OCTAY 8613 HUALPEN CHILE,"PUERTO OCTAY, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7952935,-73.0913434,ROBO DE VEHICULO MOTORIZADO ART. 443
20750,RLH_2015_0109,4,2015-02-26 00:05:00,00:05:00,00,Thursday,JUEVES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,AUGUSTO WINTER #8735,NAN,AUGUSTO WINTER 8735 HUALPEN CHILE,"AUGUSTO WINTER, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7957931,-73.0878356,ROBO EN LUGAR HABITADO ART. 440
20751,RCI_2015_0070,3,2015-02-26 02:30:00,02:30:00,02,Thursday,JUEVES,February,2015,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,CRISTOBAL COLON #7601,NAN,CRISTOBAL COLON 7601 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 7601, CONCEPCION, BIO-BIO 460, CHILE",-36.78438,-73.08633,ROBO CON INTIMIDACION. ART. 433
20910,RLNH_2015_0119,1,2015-03-12 03:10:00,03:10:00,03,Thursday,JUEVES,March,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,CAMINO LENGA #2950,NAN,CAMINO LENGA 2950 HUALPEN CHILE,"LENGA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.7674406,-73.1763482,ROBO EN LUGAR NO HABITADO. ART. 442
20753,RLNH_2015_0093,1,2015-02-26 05:00:00,05:00:00,05,Thursday,JUEVES,February,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,CAMINO A RAMUNTCHO CON 2200,NAN,CAMINO A RAMUNTCHO CON 2200 HUALPEN CHILE,"CAMINO A ROCOTO, CONCEPCION, BIO-BIO 412, CHILE",-36.79784,-73.17672,ROBO EN LUGAR NO HABITADO. ART. 442
20755,RLNH_2015_0094,3,2015-02-26 08:30:00,08:30:00,08,Thursday,JUEVES,February,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,"O""HIGGINS #350",NAN,"O""HIGGINS 350 HUALPEN CHILE","PASO NIVEL O'HIGGINS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.785138,-73.0746026,ROBO EN LUGAR NO HABITADO. ART. 442
20760,RVM_2015_0089,2,2015-02-26 21:25:00,21:25:00,21,Thursday,JUEVES,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BULGARIA #3413,NAN,BULGARIA 3413 HUALPEN CHILE,"BULGARIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7817712,-73.1040398,ROBO DE VEHICULO MOTORIZADO ART. 443
20761,RLH_2015_0111,2,2015-02-27 04:00:00,04:00:00,04,Friday,VIERNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,MODENA #2627,NAN,MODENA 2627 HUALPEN CHILE,"MODENA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7807106,-73.0999369,ROBO EN LUGAR HABITADO ART. 440
20762,RLH_2015_0112,4,2015-02-27 07:45:00,07:45:00,07,Friday,VIERNES,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,CHAITEN #8024,NAN,CHAITEN 8024 HUALPEN CHILE,"CHAITEN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7873066,-73.0872739,ROBO EN LUGAR HABITADO ART. 440
20764,RLNH_2015_0097,3,2015-02-27 09:10:00,09:10:00,09,Friday,VIERNES,February,2015,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,AVDA ALESSANDRI #9000,NAN,AVENIDA ALESSANDRI 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN LUGAR NO HABITADO. ART. 442
20770,RCI_2015_0074,6,2015-02-28 03:15:00,03:15:00,03,Saturday,SABADO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,TALCAMAVIDA CON DIUQUIN,NAN,TALCAMAVIDA  HUALPEN CHILE,"TALCAMAVIDA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8028561,-73.0898082,ROBO CON INTIMIDACION. ART. 433
20771,RLH_2015_0115,4,2015-02-28 06:00:00,06:00:00,06,Saturday,SABADO,February,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,GOLONDRINAS #1065,NAN,GOLONDRINAS 1065 HUALPEN CHILE,"AVENIDA LAS GOLONDRINAS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7825182,-73.0875643,ROBO EN LUGAR HABITADO ART. 440
20772,RLNH_2015_0098,6,2015-02-28 07:00:00,07:00:00,07,Saturday,SABADO,February,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,LOS COPIHUES CON CRISTOBAL COLON,NAN,LOS COPIHUES  HUALPEN CHILE,"CALLE LOS COPIHUES, CONCEPCION, BIO-BIO 460, CHILE",-36.79962,-73.0891,ROBO EN LUGAR NO HABITADO. ART. 442
20773,RVM_2015_0090,3,2015-02-28 09:00:00,09:00:00,09,Saturday,SABADO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JORGE ALESANDRI RODRIGUEZ #2047,NAN,JORGE ALESSANDRI RODRIGUEZ 2047 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO DE VEHICULO MOTORIZADO ART. 443
20775,RCI_2015_0076,4,2015-02-28 10:28:00,10:28:00,10,Saturday,SABADO,February,2015,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,CRISTOBAL COLON #8650,NAN,CRISTOBAL COLON 8650 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 8650, CONCEPCION, BIO-BIO 460, CHILE",-36.79451,-73.08701,ROBO CON INTIMIDACION. ART. 433
20785,RCI_2015_0079,3,2015-02-28 23:20:00,23:20:00,23,Saturday,SABADO,February,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,SAN IGNACIO CON SANTA RITA,NAN,SAN IGNACIO  HUALPEN CHILE,"PASAJE SAN IGNACIO, CONCEPCION, BIO-BIO 460, CHILE",-36.78828,-73.08105,ROBO CON INTIMIDACION. ART. 433
20786,RCI_2015_0080,3,2015-02-28 23:50:00,23:50:00,23,Saturday,SABADO,February,2015,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,SANTA TERESA #460,NAN,SANTA TERESA 460 HUALPEN CHILE,"CALLE SANTA TERESA DE LOS ANDES, CONCEPCION, BIO-BIO 460, CHILE",-36.78993,-73.08174,ROBO CON INTIMIDACION. ART. 433
20787,RVM_2015_0094,1,2015-03-01 00:15:00,00:15:00,00,Sunday,DOMINGO,March,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,ALBACETE #437,NAN,ALBACETE 437 HUALPEN CHILE,"ALBACETE, JARDINES DE LA FLOR, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7974835,-73.1154827,ROBO DE VEHICULO MOTORIZADO ART. 443
20789,RLH_2015_0119,4,2015-03-01 15:00:00,15:00:00,15,Sunday,DOMINGO,March,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,CHAITEN #8024,NAN,CHAITEN 8024 HUALPEN CHILE,"CHAITEN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7873066,-73.0872739,ROBO EN LUGAR HABITADO ART. 440
20790,RLH_2015_0120,4,2015-03-01 15:10:00,15:10:00,15,Sunday,DOMINGO,March,2015,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,CHAITEN #8024,NAN,CHAITEN 8024 HUALPEN CHILE,"CHAITEN, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7873066,-73.0872739,ROBO EN LUGAR HABITADO ART. 440
20793,RVM_2015_0096,3,2015-03-01 19:38:00,19:38:00,19,Sunday,DOMINGO,March,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RUTA- 060 #7981,NAN,RUTA- 060 7981 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7939825,-73.0689767,ROBO DE VEHICULO MOTORIZADO ART. 443
20796,RVM_2015_0097,1,2015-03-02 04:00:00,04:00:00,04,Monday,LUNES,March,2015,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,ALBACETE #410,NAN,ALBACETE 410 HUALPEN CHILE,"ALBACETE, JARDINES DE LA FLOR, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7974835,-73.1154827,ROBO DE VEHICULO MOTORIZADO ART. 443
20798,RLNH_2015_0100,1,2015-03-02 06:00:00,06:00:00,06,Monday,LUNES,March,2015,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,LA HAYA #4347,NAN,LA HAYA 4347 HUALPEN CHILE,"CALLE LA HAYA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.79529,-73.117965,ROBO EN LUGAR NO HABITADO. ART. 442
20801,RLNH_2015_0101,4,2015-03-02 07:55:00,07:55:00,07,Monday,LUNES,March,2015,ORGANIZACION PUBLICO Y/O SOCIAL,CENTROS DE ASISTENCIA MEDICA,CALBUCO #8535,NAN,CALBUCO 8535 HUALPEN CHILE,"CALBUCO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7892375,-73.0904007,ROBO EN LUGAR NO HABITADO. ART. 442
